FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
21.41578,806.8526,134.88768
3.4020064,448.70728,126.98816
2.0023744,1904.398,130.46507
1.4420379,707.1862,121.57627
2.9520507,398.32178,126.61373
1.7590694,355.887,122.23442
6.072847,973.5296,129.24037
2.7166042,2411.1377,125.4426
1.4739758,528.9738,125.89353
1.8246542,452.4293,126.42124
0.96182543,265.30142,125.580345
1.4706426,766.84686,124.78987
8.776898,1946.0868,125.89947
37.57324,713.70184,130.76736
2.9472723,2079.9587,134.2065
0.78593874,393.5082,120.81764
3.039341,896.64703,119.76814
63.86953,336.6771,123.2463
2.1322854,755.0209,132.1719
2.297673,949.2685,130.30829
12.934166,206.73451,122.987625
2.2437444,397.21384,129.22781
20.071787,421.7793,132.98726
10.64331,694.63055,126.88349
1.56684,80.17154,119.75357
1.0537567,691.3811,123.98806
3.4189565,83.83358,113.42706
1.426021,1302.7239,130.8152
7.098127,2875.9282,131.9733
1.7371869,818.30054,121.18317
0.881046,98.4581,122.44721
1.9013104,744.4426,122.55921
4.982769,803.75085,126.891
80.952736,581.0123,119.46539
0.6108023,265.2952,116.86084
13.464605,339.84708,129.02637
0.6905754,422.3875,125.157425
86.75179,363.88718,129.64877
6.6397977,1314.0658,131.23653
17.205482,1872.2527,131.49408
1.5305909,413.31207,124.433975
1.4100761,1085.344,123.00047
2.6950984,1496.8014,134.48077
3.5427945,2027.2142,129.06024
1.2336888,312.03928,120.846985
89.37598,676.5457,126.67489
37.703526,723.65405,124.10261
1.3090179,382.88452,119.7586
11.235283,1391.539,132.63542
1.130322,808.78674,117.28356
2.3555586,740.4979,133.2887
2.1989346,1285.4628,133.4256
1.5459026,1036.8007,127.41253
6.068933,590.3267,125.93281
123.43874,406.73132,128.10596
3.616238,975.4866,125.809586
1.1226143,1137.836,121.157715
19.244932,731.5939,130.48857
9.5928335,291.3344,127.33048
5.4652,1508.8262,128.21176
2.6706715,338.44928,128.34169
1.4402441,195.81483,125.82825
9.866593,349.8388,130.94908
87.00824,850.6337,126.83256
1.0727518,333.9115,126.73992
0.5705012,459.05865,116.30317
3.740138,966.5504,123.07256
1.9588578,1427.9125,125.73013
2.593081,435.48907,119.513794
2.5363555,1545.4966,132.09895
1.0595,557.6875,127.887924
1.8097857,212.45827,130.62987
0.99561185,461.5836,123.14999
375.88345,560.9822,134.60579
61.199947,1001.22156,128.73627
6.054359,1351.3812,124.90004
0.71902674,551.13574,122.221466
2.4392037,1611.3766,128.52403
2.704718,821.63275,130.08536
2.615736,493.937,130.90982
1.3229659,569.20984,131.39679
0.86439,236.37282,120.56172
7.447223,591.0029,127.639206
3.6503012,599.605,119.22406
5.626572,657.2401,122.48228
44.35972,707.0044,121.42142
0.9755637,311.7771,118.27632
1.6527101,914.79724,128.6077
10.391863,1104.2959,131.27623
150.39192,591.7944,121.722755
3.3008425,1379.739,130.58339
3.1737843,1519.6201,132.17036
21.322874,929.8028,124.30247
1.0568248,1334.7726,125.06211
35.471424,313.009,122.58033
0.7283615,589.6621,115.50799
27.355423,779.7597,120.38525
17.295338,365.89297,119.683716
1.2374506,478.66644,123.49892
1.31439,504.56668,121.47642
1.1431853,806.28076,126.296394
33.854897,803.51904,133.55284
2.2257786,1057.9443,131.04005
1.7429299,1656.3419,115.47831
1.521586,898.65857,130.4813
1.3338577,784.64496,126.98168
6.903265,2642.9648,126.607506
1.9004308,1476.3105,130.82751
8.041814,1493.8999,135.47032
5.8781667,665.71497,121.848175
2.03335,464.85907,123.79305
0.5704136,85.01415,113.84986
3.0013645,883.331,131.0068
0.7041815,115.12991,117.608315
4.086242,1079.7727,130.42043
5.7409678,1062.5326,130.91942
6.5910125,653.5209,129.70868
2.8850594,549.75684,134.15575
51.00452,1003.4175,132.0345
33.151268,1420.254,129.94797
2.7018194,868.98096,126.66361
291.168,629.60516,126.996826
8.771528,684.0984,122.187645
3.7724087,1880.6572,133.34671
2.0621414,928.8409,130.24733
4.7385364,647.4615,122.34561
0.6699963,409.64377,117.93503
10.4901,737.3512,134.51506
1.9131148,405.4366,132.93858
1.0855842,491.69614,118.31805
3.7872682,683.9547,125.111206
7.0608263,1278.6389,131.64772
0.7383732,1009.1212,123.49893
46.320095,834.3398,124.11628
2.1689007,510.77863,126.903404
138.64268,694.66425,123.64896
1.3149668,574.2251,126.94991
8.955723,687.5126,124.67257
36.260418,413.38977,127.10022
3.205923,473.5034,135.29019
1.8902524,1545.393,125.044174
1.3498416,306.23737,116.260475
2.7869675,120.687325,124.68887
2.4967437,512.09033,127.285515
15.106978,1823.9529,129.30307
3.134513,295.3589,122.25332
0.8444322,279.58713,117.51108
18.816286,248.34784,129.98994
11.747439,129.75299,118.981964
1.371146,405.43365,119.35425
4.920901,1802.0962,124.477585
2.8706958,246.94446,129.52884
1.4454795,679.75726,126.85872
6.112779,429.895,123.57282
36.19672,1417.8026,126.017876
3.2987578,837.6936,122.12248
5.8973207,633.24036,128.49326
1.5125195,852.3162,121.24601
3.0957549,241.16621,128.01361
40.17593,1871.2146,124.06801
1.2566239,468.26785,119.49362
14.599707,1623.2866,131.94876
2.76719,1630.315,127.1022
1.009399,353.62796,126.00281
2.738984,1730.5143,131.83826
1.2637686,945.93274,121.178955
0.7701591,100.34099,120.38818
5.6296167,1441.3597,128.20848
1.7883186,317.26566,127.38967
0.7931703,187.43752,120.700424
1.7348025,980.3953,123.17532
1.8068197,449.88156,121.47498
170.56613,991.15405,124.973434
3.5526853,1891.2001,135.3141
0.5576032,85.83227,117.11746
3.7220843,805.4254,130.49292
0.9275623,818.06903,120.94402
2.4368758,974.93835,126.15645
178.77643,648.7422,132.77596
0.79128,340.79807,126.26654
0.98472756,511.94553,128.14462
1.2808125,994.6791,126.43125
161.58229,1149.4397,127.33589
2.131887,829.3156,124.26806
2.1548574,1756.4745,126.75449
537.375,1518.4635,125.84405
2.3906074,863.7894,126.46533
2.0273156,534.896,130.44347
1.2128083,219.80382,118.74916
9.197216,1064.1669,131.03644
2.466076,2444.0432,127.92445
11.729935,2121.492,130.50905
1.6676282,921.4238,126.39466
6.314989,1210.278,130.84428
2.5355115,1186.1921,126.78247
27.613073,2014.8312,133.3654
1.633842,302.56525,126.733574
3.550996,694.2218,126.9912
1.9473228,349.7325,130.84299
5.754412,1380.6241,133.51437
1.4466695,899.82104,120.82232
64.987236,398.18192,122.32919
163.42532,730.7107,129.57585
1.4005811,1053.4753,129.27394
21.341211,456.52423,121.4046
1.2587782,514.1817,121.02534
2.5776536,1420.6122,121.92455
1.9946364,242.27399,126.09321
6.131517,237.35464,122.41341
2.0890872,430.78955,135.07831
11.725724,2136.4548,132.49054
36.26043,1015.5914,131.89165
2.7270296,590.53345,125.44744
1.5120442,346.82925,125.53951
1.8116722,1037.9688,123.06495
2.8049436,300.26764,115.434654
15.232967,1451.7904,131.51239
3.3218682,1887.4711,130.84503
3.336176,817.7842,127.79699
3.886815,448.655,128.64091
5.172858,1178.3511,126.990715
5.784234,317.32578,128.79114
11.843293,580.4398,143.5514
2.2845914,1209.2417,129.26097
6.43626,921.59,131.83087
14.897433,1095.5665,129.19014
4.326703,891.0934,129.72844
18.186533,450.22256,130.9859
191.94475,1293.0272,124.33931
5.4991603,469.80908,128.54565
3.834627,1488.8406,132.02684
1.3069746,601.5284,120.282455
24.800638,1308.8242,129.83234
206.66176,785.99097,127.45526
1.4680347,943.041,129.75691
2.3276386,1371.8268,123.27696
3.4056697,1885.6316,127.25989
1.3424928,430.72964,124.10621
127.78985,934.354,132.59283
1.543262,567.81055,127.97052
18.137531,566.62573,124.35479
36.650833,848.1892,133.1817
5.961775,1290.8572,127.6266
2.3761053,1196.5535,126.93356
8.636401,1165.3978,127.93638
0.49615145,145.11041,122.06012
0.9687002,611.9452,124.06954
4.8483744,387.85873,122.70866
15.380912,1674.8193,131.15536
1.4940486,149.18979,116.1779
10.320781,846.4275,121.3394
1.8801233,989.02045,131.23111
6.7636285,625.4611,128.11298
27.012396,2005.1775,129.74706
2.633728,610.4378,129.23724
30.263288,1482.0045,124.71566
2.81638,1574.2533,124.72835
0.8909787,591.8096,116.131905
0.73429,221.60442,122.805885
5.6454945,2267.447,131.06102
17.591227,543.12335,130.58525
2.578941,869.905,133.11836
1.648531,1168.8187,130.43835
13.676413,976.0166,129.07413
10.026463,2257.5828,129.984
3.060206,1375.7407,132.29758
2.387569,991.5277,130.62119
24.492527,423.30093,123.80262
1.7617147,507.57095,129.87042
3.2007668,944.3263,130.47742
173.25548,1259.3982,128.94788
23.566963,559.6343,126.21129
9.763012,676.19867,133.5332
10.664724,1255.0134,131.05573
6.89594,761.77625,130.71208
5.0978312,2117.3564,133.05194
1.2909662,420.34082,119.82513
0.773444,431.78476,119.825554
5.2041264,363.8123,128.41783
26.657839,289.52545,131.73274
1.9357618,490.2456,128.76031
3.7258484,875.62854,121.41084
168.54582,404.7851,127.76756
6.9088593,1204.4146,128.25192
2.0179877,972.3531,131.6101
13.338892,785.26996,127.311966
1.4241264,1255.9774,122.35058
1.3288447,391.62195,121.36366
44.7924,195.56541,123.76598
2.4713533,755.5991,123.76188
1.1160679,829.7436,127.876656
5.209734,655.9999,133.68121
8.085771,1991.3755,129.0496
4.8834915,812.81635,122.031334
2.1123178,1303.4465,123.51371
11.166479,114.33816,121.70397
0.8987755,249.87508,122.92943
12.378394,395.24994,131.39192
169.51955,208.15564,117.783714
1.6743929,884.82666,127.93419
3.9867353,1195.5902,135.37029
1.4717811,1098.0638,126.32854
1.8064349,107.503265,125.22401
2.7821,2150.3354,127.11061
1.694931,275.1653,124.23696
1.1355385,680.5418,128.19916
1.3691703,481.74753,126.461105
2.9342527,1674.8977,129.49792
3.9322107,583.5595,123.25445
1.5011141,294.14102,127.38331
1.1635871,148.65802,121.53244
2.1025803,982.677,126.450874
1.3667495,1271.5865,125.921234
2.6166224,472.30826,116.91301
1.7617,716.0163,133.23407
2.400604,373.01257,133.70236
2.0283258,2133.7214,122.31234
1.8100201,729.60895,117.236305
274.93286,1982.86,133.32436
46.105656,760.7171,130.94322
3.4888763,566.06244,128.4447
238.83653,986.7278,130.44066
1.6992909,927.8613,127.64182
29.48968,435.47495,127.93527
86.902336,1143.7585,133.53194
1.7102998,298.78412,125.33517
1.9305805,1891.2222,132.36656
1.9031703,717.8915,129.1622
4.7708,589.40265,116.61755
6.3743486,466.92566,121.10851
2.8024812,600.1388,133.5668
3.8147128,1571.414,132.0638
2.029487,1326.3688,128.74583
1.5403926,157.17938,114.75037
3.0816813,1277.3441,126.565056
1.8362812,981.2488,127.228714
2.2154083,878.9649,126.07669
0.5929543,448.0038,119.85183
1.360858,464.7775,122.12765
1.4964745,748.8241,119.689896
1.1624719,672.45844,123.18867
1.7625285,591.5612,131.14421
1.6990263,839.696,126.41433
23.466213,2193.9573,136.074
2.4664252,1864.4486,132.107
0.96570235,767.18665,122.23392
6.412112,1035.8044,128.42079
1.4878281,503.112,125.75798
30.490044,373.16357,127.771774
13.071243,658.90204,127.52037
1.2063447,358.78308,124.86818
1.0627228,550.7347,118.345375
24.073965,1010.6794,133.44424
2.0239148,2017.0417,131.0091
2.466335,554.9044,126.2012
4.012863,843.5739,131.9811
1.3081423,919.2232,121.08015
0.85321593,285.16116,124.85307
1.7045891,270.83136,131.5543
0.6981442,552.9551,112.83622
28.409996,1541.9186,130.40602
188.70213,586.4952,120.27762
4.173422,1061.1648,127.039986
2.7866945,505.57538,132.32094
165.5397,1266.6132,129.98764
1.984224,1215.8416,130.69133
0.9534949,268.79517,124.169754
1.9596264,1490.7985,124.03915
4.0416136,489.25143,130.12654
11.055998,847.65564,124.212006
6.5959024,1703.9722,131.67706
9.281495,1359.4894,132.75383
8.684626,1087.227,127.96995
1.7569927,1770.239,129.11717
2.1610334,559.2913,134.5132
1.1581303,1163.0579,125.907196
3.3651147,672.83923,120.61755
18.634068,1737.2645,133.7213
95.17236,271.75793,125.53401
3.3209667,212.42374,131.05798
3.0038087,1406.3307,133.09514
0.5126032,598.2851,117.39911
10.283,1200.1787,128.91232
3.4428596,1201.3666,130.61183
1.6480557,554.42993,131.10533
3.6337256,218.36652,124.89548
1.1358472,834.4484,125.89855
1.4463223,195.41388,127.4832
2.3609886,587.9566,127.56233
12.011605,692.866,128.37057
3.0399053,1508.9757,131.99075
1.5417497,712.0437,124.09177
1.0689958,280.5823,124.88562
8.387373,648.6745,122.02843
1.6424414,964.81287,128.80396
2.393757,1143.523,126.139984
23.93207,56.26368,117.09588
2.3881443,228.54199,125.419876
0.88121957,59.16779,121.4517
14.717604,293.70108,126.031746
3.331653,874.9285,129.3701
4.1540318,1661.3691,127.62332
16.03845,2951.6355,130.04146
19.308031,1406.9192,129.62138
0.9250673,261.32642,124.46085
10.732626,615.74005,128.99881
180.56282,688.03986,126.552635
2.0621524,146.12363,126.367195
1.587734,900.8834,124.31007
0.96217227,611.4813,126.07935
18.837872,621.6109,133.65787
1.226796,530.64465,126.881905
1.4777895,593.37024,128.30891
1.6317174,522.5225,121.17954
14.101288,1381.6333,125.335014
146.57097,1893.19,132.01636
10.421095,582.7822,128.92247
1.5836219,530.3225,111.765526
5.963943,306.08017,120.36293
28.02713,2756.4792,129.3436
8.359369,1351.5997,134.6675
2.2912426,1669.7329,134.68063
1.4272729,728.86694,125.08598
11.851506,500.64685,131.13867
1.4609259,1310.3246,129.97156
1.1161672,192.22374,125.26985
3.9979703,390.90594,133.19539
4.0817327,1048.7123,126.8704
6.82732,1109.468,133.80547
15.0761795,850.1544,134.76704
1.9576781,809.15814,127.31507
1.874559,242.82777,128.95062
1.9204513,1071.9231,130.936
3.2328315,1217.5323,128.04611
8.679453,552.9734,119.40789
4.1601467,874.3235,120.26998
1.9189191,777.33295,128.04112
0.66702026,178.5126,124.35603
40.579456,1273.7974,123.06054
1.5098228,1423.3179,123.09998
1.4249501,606.23486,129.03662
2.9903228,543.03107,133.422
0.554626,242.13644,118.73368
4.6498,867.0172,123.288475
2.1222467,1057.8768,131.88445
8.7772,396.4879,124.45732
6.489533,1572.2972,135.38443
0.996321,523.8587,122.52211
3.9168897,606.821,127.893745
19.204546,790.2081,131.90646
8.207806,1246.6876,130.17809
1.8822701,596.53955,131.34135
7.569346,866.8802,123.674416
3.1533165,329.30005,132.21864
10.417903,59.724197,118.80906
12.567224,829.8946,132.32556
1.682735,1271.2952,130.81407
132.68881,279.9456,127.39956
4.485391,330.63727,123.386
2.109808,1616.7024,134.4594
22.241438,241.52403,124.373436
1.7136788,1277.8022,127.41614
11.626841,263.8767,127.65462
3.6108556,628.7503,125.38633
1.4544321,679.9717,129.95166
10.611748,937.83514,127.616806
1.0670823,601.69037,115.92187
1.9744533,464.79993,132.84662
3.8517249,894.1459,129.83519
246.06232,552.0017,125.02507
3.2472882,1442.8921,130.55154
3.4156048,948.9072,126.577896
351.69226,1191.0294,133.52931
2.7925026,1769.8319,134.97626
4.6600094,1617.1814,125.97993
2.396723,236.33153,124.79245
4.978714,193.38194,126.120895
1.7392093,1473.9048,126.56003
2.297698,1813.0428,124.145744
1.1704415,1012.5905,121.748566
1.4085394,1534.7775,126.04515
6.9920444,432.46783,118.99946
4.2579355,566.2352,124.34814
3.6497142,1417.7976,129.9295
1.2728947,388.0253,130.71182
3.9232905,238.1829,117.60955
3.4683528,571.86237,127.45731
19.038763,496.56116,131.29727
4.112769,1334.5066,127.9072
4.577437,311.2113,121.191956
1.8539509,94.89297,126.11766
0.6672506,834.35,123.23935
1.4168618,242.5526,119.44392
2.2038682,1140.002,130.17516
1.4921652,790.1624,125.36929
0.99769974,399.08032,118.44013
8.230222,341.67142,115.58476
2.7398636,1708.9266,134.93459
5.1225657,353.19296,128.9147
1.3734,875.5156,124.274155
2.3530264,2096.0398,128.56348
1.0552608,810.59625,121.67925
5.813403,192.981,122.480644
10.723314,843.692,131.54626
1.8427681,358.97586,125.37551
134.63908,1906.7194,126.085846
10.531977,1668.2141,129.97116
6.2406845,185.54091,121.11573
1.0816679,139.37,126.25079
0.86988246,697.2463,123.93792
1.3294386,688.71027,119.040535
2.6076586,504.9227,130.9307
2.8359172,2713.2996,135.74184
1.2308967,1219.0897,129.62984
0.7272455,106.72688,124.307045
4.327997,1740.7727,126.76267
3.5563023,1931.5383,132.79857
12.6524105,360.7954,119.16705
1.3574852,1233.4397,130.69498
10.57776,942.5328,133.11256
0.9448641,327.51523,117.98179
4.2034087,1076.5334,129.59465
8.414147,382.20178,124.6571
1.8333838,1692.2081,132.92448
2.2059832,1148.741,133.66527
11.254519,925.8575,125.77659
10.339426,1097.1542,127.64994
1.9605856,390.48566,132.424
20.734165,711.08923,129.54898
1.3804103,206.85388,119.28294
5.4658694,902.05774,132.728
12.977803,724.1386,130.69653
3.445593,2055.0945,136.45848
3.036764,643.6055,126.84587
1.5486125,1166.983,126.299446
2.3905902,346.9127,120.657936
462.63687,722.6629,132.14627
1.4739441,1366.4951,131.46687
10.840531,678.80756,124.296585
2.2722049,165.41273,123.65139
1.0244838,191.17679,123.43944
2.40557,915.4479,131.80365
48.440983,512.0353,120.44158
6.5310855,566.3831,121.44191
2.568557,83.44063,130.6628
29.07614,487.62015,118.651115
10.187018,902.22626,126.02601
9.376452,690.5948,123.131615
0.62865216,388.28958,117.826546
4.356369,587.7174,126.785805
2.7983067,180.53523,119.57426
5.6521716,413.58124,121.9267
0.7450174,316.15463,122.18552
9.19232,1763.214,133.97069
109.66265,1559.578,124.462395
10.936325,1260.2915,132.12863
1.4193566,1106.0596,130.36232
4.495647,879.6427,132.9854
3.8231623,1672.4923,132.96909
6.2981153,568.3492,131.42934
12.622754,779.30646,124.093834
1.6652863,736.5543,126.28782
328.5928,318.35257,128.19168
2.5301766,497.09866,130.9634
43.63065,712.29956,129.47206
42.309124,368.26587,122.01882
6.7312717,1571.5013,127.6303
0.803018,516.10516,121.30883
2.0135193,1196.3408,131.61777
369.14944,912.45465,130.70546
6.121421,335.45642,123.43894
2.3542657,684.06964,130.39159
2.9260674,2024.8376,130.06976
2.2068794,1679.7781,130.25043
2.8979578,1351.3818,133.065
10.965228,1296.393,130.4902
11.382758,2528.0142,130.73573
3.637122,1440.1876,128.03609
5.1213408,1059.8895,125.80868
1.103528,724.27893,126.7574
0.75246835,183.62184,124.370094
0.70909256,527.75195,115.51966
2.5484085,662.30304,127.92014
1.6561487,1327.6434,128.87137
0.9642498,357.49396,125.49214
3.0483806,789.2031,121.835396
2.592791,695.0238,132.35295
1.2720221,619.6594,124.26547
2.721507,1127.595,124.527695
2.460548,595.33813,120.146515
2.024766,1736.6116,128.94344
2.029628,1446.6793,124.82912
11.693939,1038.849,133.03789
5.1021576,587.2554,128.31938
4.728636,1472.3488,131.12544
2.0941036,1038.8187,133.6959
1.4313446,579.6983,121.27782
7.6803536,1741.5343,134.58232
0.5395591,217.74535,122.302246
1.248729,286.7082,123.271866
1.3086004,1095.0187,129.27182
28.95366,325.63788,130.14235
1.231782,1256.0708,123.65917
12.304838,2094.1155,133.23007
4.157031,395.3484,128.479
2.1896684,814.45874,125.967514
1.28099,385.71478,128.42517
15.036731,533.9371,125.700676
23.104952,598.0983,129.0698
6.1736846,510.91956,131.40947
6.322352,756.75726,124.13176
28.67816,1171.0552,118.78764
4.8901725,1349.9808,130.90373
6.071201,1609.0427,136.2633
9.044931,1662.3079,130.35966
6.497057,1329.0774,130.13133
1.5109832,185.78433,130.21964
4.587337,2092.5242,133.48389
2.363387,387.15863,127.53267
0.7500908,659.4908,124.63518
1.7594767,299.96686,131.09485
2.0617495,933.81696,129.79399
1.7487247,1070.7875,131.36646
10.533302,266.0919,118.15681
3.4815023,758.4408,123.54888
25.046125,1955.0417,133.69997
43.10637,585.3587,133.50911
1.1994276,683.4676,128.02432
95.78357,1611.6603,122.01024
5.883865,1066.6039,121.00555
19.194405,932.98413,126.92182
2.10627,1272.6278,133.546
1.4813845,720.5738,126.546074
2.856967,252.30687,118.835785
10.894938,666.52856,123.97327
11.762779,1437.1938,122.170334
2.8375888,807.8807,126.100845
4.201071,451.51132,119.44053
11.509452,777.57837,129.11896
1.8249531,608.8636,128.83742
2.0554314,1056.1681,133.794
2.5460043,868.74866,134.33554
3.70441,646.79913,120.068596
29.656729,1079.5625,131.45721
44.820686,1018.5284,122.50778
9.997753,546.31494,125.532135
6.8555408,1364.6698,132.14828
2.121115,220.25066,120.18381
2.0477436,1414.7969,130.30803
11.551799,1180.1902,128.6025
1.2820266,446.98145,127.77086
4.598,653.8976,128.35985
